ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),CONTROL_MODULE_VOLTAGE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),Moving,Date_of_Compute,Date_of_Garage,Dynamic_Number_of_Days_Left
767,3,17.647058,28.627451,88,-1.5625,-3.90625,48,13.652,0,529.400024,2,10/11/2019 0:00,7/7/2017 0:00,350
731.25,4,16.470589,28.627451,88,-1.5625,-3.90625,30,13.652,0,529.400024,2,11/11/2019 0:00,7/7/2017 0:00,350
731.25,4,16.470589,28.627451,88,-1.5625,-3.90625,30,13.632,0,527.599976,2,12/11/2019 0:00,7/7/2017 0:00,350
731.25,4,16.470589,28.627451,88,-1.5625,-3.90625,30,13.632,0,527.599976,2,13/11/2019 0:00,7/7/2017 0:00,350
786.5,3,18.82353,38.039215,89,-1.5625,-3.90625,41,13.632,0,527.599976,2,14/11/2019 0:00,7/7/2017 0:00,340
786.5,3,18.82353,38.039215,89,-1.5625,-3.90625,41,13.632,0,527.599976,2,15/11/2019 0:00,7/7/2017 0:00,340
786.5,3,18.82353,38.039215,89,-1.5625,-3.90625,41,13.574,0,525.799988,2,16/11/2019 0:00,7/7/2017 0:00,340
786.5,3,18.82353,38.039215,89,-1.5625,-3.90625,41,13.574,0,525.799988,2,17/11/2019 0:00,7/7/2017 0:00,340
838.25,3,18.82353,40,89,-1.5625,-3.90625,41,13.574,0,525.799988,2,18/11/2019 0:00,7/7/2017 0:00,340
838.25,3,18.82353,40,89,-1.5625,-3.90625,41,13.574,0,525.799988,2,19/11/2019 0:00,7/7/2017 0:00,340
838.25,3,18.82353,40,89,-1.5625,-3.90625,41,13.554,0,525.099976,2,20/11/2019 0:00,7/7/2017 0:00,340
838.25,3,18.82353,40,89,-1.5625,-3.90625,41,13.554,0,525.099976,2,21/11/2019 0:00,7/7/2017 0:00,340
844.5,0,18.82353,40,89,-1.5625,-3.90625,41,13.554,0,525.099976,2,22/11/2019 0:00,7/7/2017 0:00,340
844.5,0,18.82353,40,89,-1.5625,-3.90625,41,13.496,0,523.700012,2,23/11/2019 0:00,7/7/2017 0:00,340
844.5,0,18.82353,40,89,-1.5625,-3.90625,41,13.496,0,523.700012,2,24/11/2019 0:00,7/7/2017 0:00,340
1068.75,0,18.82353,46.274509,89,-4.6875,0.78125,79,13.496,0,523.700012,2,25/11/2019 0:00,7/7/2017 0:00,335
1068.75,0,18.82353,46.274509,89,-4.6875,0.78125,79,13.496,0,523.700012,2,26/11/2019 0:00,7/7/2017 0:00,335
1068.75,0,18.82353,46.274509,89,-4.6875,0.78125,79,13.554,0,522.599976,2,27/11/2019 0:00,7/7/2017 0:00,335
1068.75,0,18.82353,46.274509,89,-4.6875,0.78125,79,13.554,0,522.599976,2,28/11/2019 0:00,7/7/2017 0:00,335
988.25,0,18.82353,39.215687,89,-1.5625,-3.90625,38,13.554,0,522.599976,2,29/11/2019 0:00,7/7/2017 0:00,335
988.25,0,18.82353,39.215687,89,-1.5625,-3.90625,38,13.554,0,522.599976,2,30/11/2019 0:00,7/7/2017 0:00,335
988.25,0,18.82353,39.215687,89,-1.5625,-3.90625,38,13.515,0,521.599976,2,1/12/2019 0:00,7/7/2017 0:00,335
988.25,0,18.82353,45.490196,89,-2.34375,0.78125,38,13.515,0,521.599976,2,2/12/2019 0:00,7/7/2017 0:00,335
867,0,18.82353,45.490196,89,-2.34375,0.78125,66,13.515,0,521.599976,2,3/12/2019 0:00,7/7/2017 0:00,340
867,0,18.82353,45.490196,89,-2.34375,0.78125,66,13.515,0,521.299988,2,4/12/2019 0:00,7/7/2017 0:00,340
867,0,18.82353,45.490196,89,-2.34375,0.78125,66,13.554,0,521.299988,2,5/12/2019 0:00,7/7/2017 0:00,340
810,4,18.82353,46.274509,89,-1.5625,1.5625,45,13.554,0,521.299988,2,6/12/2019 0:00,7/7/2017 0:00,340
810,4,18.82353,46.274509,89,-1.5625,1.5625,45,13.554,0,521.299988,2,7/12/2019 0:00,7/7/2017 0:00,340
810,4,18.82353,46.274509,89,-1.5625,1.5625,45,13.593,0,520.900024,2,8/12/2019 0:00,7/7/2017 0:00,340
810,4,18.82353,46.274509,89,-1.5625,1.5625,45,13.593,0,520.900024,2,9/12/2019 0:00,7/7/2017 0:00,340
1554.5,10,17.254902,20.392157,89,-1.5625,1.5625,20,13.593,0,520.900024,2,10/12/2019 0:00,7/7/2017 0:00,340
1554.5,10,17.254902,20.392157,89,-1.5625,1.5625,20,13.593,0,520.900024,2,11/12/2019 0:00,7/7/2017 0:00,340
1554.5,10,17.254902,20.392157,89,-1.5625,1.5625,20,13.632,0,520.900024,2,12/12/2019 0:00,7/7/2017 0:00,340
1554.5,10,17.254902,68.235291,89,-4.6875,-4.6875,20,13.632,0,520.900024,2,13/12/2019 0:00,7/7/2017 0:00,325
1525,17,23.529411,68.235291,89,-4.6875,-4.6875,67,13.632,0,520.900024,2,14/12/2019 0:00,7/7/2017 0:00,325
1525,17,23.529411,68.235291,89,-4.6875,-4.6875,67,13.632,0,522.700012,2,15/12/2019 0:00,7/7/2017 0:00,325
1525,17,23.529411,68.235291,89,-4.6875,-4.6875,67,13.691,0,522.700012,2,16/12/2019 0:00,7/7/2017 0:00,325
1120.25,25,23.529411,46.274509,88,-5.46875,0,88,13.691,0,522.700012,2,17/12/2019 0:00,7/7/2017 0:00,335
1120.25,25,26.666666,46.274509,88,-5.46875,0,88,13.691,0,522.700012,2,18/12/2019 0:00,7/7/2017 0:00,335
1120.25,25,26.666666,46.274509,88,-5.46875,0,88,13.691,0,524.099976,2,19/12/2019 0:00,7/7/2017 0:00,335
1120.25,25,26.666666,46.274509,88,-5.46875,0,88,13.691,0,524.099976,2,20/12/2019 0:00,7/7/2017 0:00,335
1595.25,30,21.960785,64.313728,88,-3.125,1.5625,62,13.691,0,524.099976,2,21/12/2019 0:00,7/7/2017 0:00,325
1595.25,30,21.960785,64.313728,88,-3.125,1.5625,62,13.691,0,524.099976,2,22/12/2019 0:00,7/7/2017 0:00,325
1595.25,30,21.960785,64.313728,88,-3.125,1.5625,62,13.71,0,528,2,23/12/2019 0:00,7/7/2017 0:00,325
1595.25,30,21.960785,30.196079,87,0,3.125,62,13.71,0,528,2,24/12/2019 0:00,7/7/2017 0:00,330
1588.25,33,20,30.196079,87,0,3.125,31,13.71,0,528,2,25/12/2019 0:00,7/7/2017 0:00,330
1588.25,33,20,30.196079,87,0,3.125,31,13.71,0,530.799988,2,26/12/2019 0:00,7/7/2017 0:00,330
1588.25,33,20,30.196079,87,0,3.125,31,13.691,0,530.799988,2,27/12/2019 0:00,7/7/2017 0:00,330
1622.5,33,20,27.450981,87,0,6.25,28,13.691,0,530.799988,2,28/12/2019 0:00,7/7/2017 0:00,335
1622.5,33,19.607843,27.450981,87,0,6.25,28,13.691,0,530.799988,2,29/12/2019 0:00,7/7/2017 0:00,335
1622.5,33,19.607843,27.450981,87,0,6.25,28,13.691,0,532.700012,2,30/12/2019 0:00,7/7/2017 0:00,335
1622.5,33,19.607843,27.450981,87,0,6.25,28,13.691,0,532.700012,2,31/12/2019 0:00,7/7/2017 0:00,335
1606.25,35,20.784313,32.549019,86,-0.78125,0.78125,34,13.691,0,532.700012,2,1/1/2020 0:00,7/7/2017 0:00,330
1606.25,35,20.784313,32.549019,86,-0.78125,0.78125,34,13.691,0,532.700012,2,2/1/2020 0:00,7/7/2017 0:00,330
1606.25,35,20.784313,32.549019,86,-0.78125,0.78125,34,13.632,0,533.400024,2,3/1/2020 0:00,7/7/2017 0:00,330
1606.25,35,20.784313,33.333332,86,-0.78125,7.03125,34,13.632,0,533.400024,2,4/1/2020 0:00,7/7/2017 0:00,325
1596.75,34,18.431372,33.333332,86,0,7.03125,30,13.632,0,533.400024,2,5/1/2020 0:00,7/7/2017 0:00,325
1596.75,34,18.431372,33.333332,86,0,7.03125,30,13.632,0,534.400024,2,6/1/2020 0:00,7/7/2017 0:00,325
1596.75,34,18.431372,33.333332,86,0,7.03125,30,13.652,0,534.400024,2,7/1/2020 0:00,7/7/2017 0:00,325
1493.75,33,18.431372,23.921568,86,-1.5625,6.25,25,13.652,0,534.400024,2,8/1/2020 0:00,7/7/2017 0:00,335
1493.75,33,18.82353,23.921568,86,-1.5625,6.25,25,13.652,0,534.400024,2,9/1/2020 0:00,7/7/2017 0:00,335
1493.75,33,18.82353,23.921568,86,-1.5625,6.25,25,13.652,0,534.799988,2,10/1/2020 0:00,7/7/2017 0:00,335
1493.75,33,18.82353,23.921568,86,-1.5625,6.25,25,13.652,0,534.799988,2,11/1/2020 0:00,7/7/2017 0:00,335
1373.25,30,18.82353,25.09804,86,-1.5625,6.25,26,13.652,0,534.799988,2,12/1/2020 0:00,7/7/2017 0:00,335
1373.25,30,18.82353,25.09804,86,-1.5625,6.25,26,13.652,0,534.799988,2,13/1/2020 0:00,7/7/2017 0:00,335
1373.25,30,18.82353,25.09804,86,-1.5625,6.25,26,13.652,0,534.5,2,14/1/2020 0:00,7/7/2017 0:00,335
1373.25,30,18.82353,27.058823,86,-1.5625,6.25,26,13.652,0,534.5,2,15/1/2020 0:00,7/7/2017 0:00,335
1266.25,28,18.82353,27.058823,86,-1.5625,5.46875,28,13.652,0,534.5,2,16/1/2020 0:00,7/7/2017 0:00,335
1266.25,28,18.82353,27.058823,86,-1.5625,5.46875,28,13.652,0,534.200012,2,17/1/2020 0:00,7/7/2017 0:00,335
1266.25,28,18.82353,27.058823,86,-1.5625,5.46875,28,13.652,0,534.200012,2,18/1/2020 0:00,7/7/2017 0:00,335
1201.5,26,18.82353,29.019608,86,0,7.03125,35,13.652,0,534.200012,2,19/1/2020 0:00,7/7/2017 0:00,335
1201.5,26,20.392157,29.019608,86,0,7.03125,35,13.652,0,534.200012,2,20/1/2020 0:00,7/7/2017 0:00,335
1201.5,26,20.392157,29.019608,86,0,7.03125,35,13.71,0,533.5,2,21/1/2020 0:00,7/7/2017 0:00,335
1201.5,26,20.392157,29.019608,86,0,7.03125,35,13.71,0,533.5,2,22/1/2020 0:00,7/7/2017 0:00,335
1171,25,16.862745,20.392157,86,-1.5625,0,21,13.71,0,533.5,2,23/1/2020 0:00,7/7/2017 0:00,345
1171,25,16.862745,20.392157,86,-1.5625,0,21,13.71,0,533.5,2,24/1/2020 0:00,7/7/2017 0:00,345
1171,25,16.862745,20.392157,86,-1.5625,0,21,13.691,0,531.700012,2,25/1/2020 0:00,7/7/2017 0:00,345
1171,25,16.862745,27.843138,86,-1.5625,0,21,13.691,0,531.700012,2,26/1/2020 0:00,7/7/2017 0:00,345
1039,23,16.470589,27.843138,86,0,7.03125,27,13.691,0,531.700012,2,27/1/2020 0:00,7/7/2017 0:00,340
1039,23,16.470589,27.843138,86,0,7.03125,27,13.691,0,529.099976,2,28/1/2020 0:00,7/7/2017 0:00,340
1039,23,16.470589,27.843138,86,0,7.03125,27,13.691,0,529.099976,2,29/1/2020 0:00,7/7/2017 0:00,340
997.5,21,16.470589,20.784313,86,-1.5625,5.46875,22,13.691,0,529.099976,2,30/1/2020 0:00,7/7/2017 0:00,340
997.5,21,16.470589,20.784313,86,-1.5625,5.46875,22,13.691,0,529.099976,2,31/1/2020 0:00,7/7/2017 0:00,340
997.5,21,16.470589,20.784313,86,-1.5625,5.46875,22,13.691,0,527.799988,2,1/2/2020 0:00,7/7/2017 0:00,340
997.5,21,16.470589,20.784313,86,-1.5625,5.46875,22,13.691,0,527.799988,2,2/2/2020 0:00,7/7/2017 0:00,340
999,20,19.215687,40.784313,87,-1.5625,0.78125,42,13.691,0,527.799988,2,3/2/2020 0:00,7/7/2017 0:00,335
999,20,19.215687,40.784313,87,-1.5625,0.78125,42,13.691,0,527.799988,2,4/2/2020 0:00,7/7/2017 0:00,335
999,20,19.215687,40.784313,87,-1.5625,0.78125,42,13.671,0,525.400024,2,5/2/2020 0:00,7/7/2017 0:00,335
999,20,19.215687,40.784313,87,-1.5625,0.78125,42,13.671,0,525.400024,2,6/2/2020 0:00,7/7/2017 0:00,335
1073.25,22,19.215687,35.294117,87,-0.78125,1.5625,36,13.671,0,525.400024,2,7/2/2020 0:00,7/7/2017 0:00,335
1073.25,22,19.215687,35.294117,87,-0.78125,1.5625,36,13.671,0,523.5,2,8/2/2020 0:00,7/7/2017 0:00,335
1073.25,22,19.215687,35.294117,87,-0.78125,1.5625,36,13.671,0,523.5,2,9/2/2020 0:00,7/7/2017 0:00,335
1137.5,24,19.215687,20.784313,87,-1.5625,-1.5625,21,13.671,0,523.5,2,10/2/2020 0:00,7/7/2017 0:00,345
1137.5,24,16.470589,20.784313,87,-1.5625,-1.5625,21,13.671,0,523.5,2,11/2/2020 0:00,7/7/2017 0:00,345
1137.5,24,16.470589,20.784313,87,-1.5625,-1.5625,21,13.046,0,521.700012,2,12/2/2020 0:00,7/7/2017 0:00,345
1137.5,24,16.470589,20.784313,87,-1.5625,-1.5625,21,13.046,0,521.700012,2,13/2/2020 0:00,7/7/2017 0:00,345
1091.25,22,18.431372,47.450981,87,-2.34375,3.125,46,13.046,0,521.700012,2,14/2/2020 0:00,7/7/2017 0:00,335
1091.25,22,18.431372,47.450981,87,-2.34375,3.125,46,13.046,0,521.700012,2,15/2/2020 0:00,7/7/2017 0:00,335
1091.25,22,18.431372,47.450981,87,-2.34375,3.125,46,13.593,0,521,2,16/2/2020 0:00,7/7/2017 0:00,335
1091.25,22,18.431372,47.450981,87,-2.34375,3.125,46,13.593,0,521,2,17/2/2020 0:00,7/7/2017 0:00,335
1076.5,23,18.82353,31.372549,87,-1.5625,7.03125,33,13.593,0,521,2,18/2/2020 0:00,7/7/2017 0:00,330
1076.5,23,18.82353,31.372549,87,-1.5625,7.03125,33,13.593,0,519.700012,2,19/2/2020 0:00,7/7/2017 0:00,330
1076.5,23,18.82353,31.372549,87,-1.5625,7.03125,33,13.593,0,519.700012,2,20/2/2020 0:00,7/7/2017 0:00,330
1037.5,23,18.82353,32.941177,87,-1.5625,5.46875,33,13.593,0,519.700012,2,21/2/2020 0:00,7/7/2017 0:00,330
1037.5,21,18.82353,32.941177,87,-1.5625,5.46875,33,13.593,0,519.700012,2,22/2/2020 0:00,7/7/2017 0:00,330
1037.5,21,18.82353,32.941177,87,-1.5625,5.46875,33,13.593,0,518.299988,2,23/2/2020 0:00,7/7/2017 0:00,330
1037.5,21,18.82353,32.941177,87,-1.5625,5.46875,33,13.593,0,518.299988,2,24/2/2020 0:00,7/7/2017 0:00,330
989,21,18.82353,33.725491,87,-1.5625,2.34375,35,13.593,0,518.299988,2,25/2/2020 0:00,7/7/2017 0:00,335
989,21,18.82353,33.725491,87,-1.5625,2.34375,35,13.593,0,518.299988,2,26/2/2020 0:00,7/7/2017 0:00,335
989,21,18.82353,33.725491,87,-1.5625,2.34375,35,13.593,0,517.099976,2,27/2/2020 0:00,7/7/2017 0:00,335
989,21,18.82353,33.725491,87,-1.5625,2.34375,35,13.593,0,517.099976,2,28/2/2020 0:00,7/7/2017 0:00,335
962.5,21,18.82353,35.294117,87,-1.5625,2.34375,37,13.593,0,517.099976,2,29/2/2020 0:00,7/7/2017 0:00,335
962.5,21,18.82353,35.294117,87,-1.5625,2.34375,37,13.593,0,517.099976,2,1/3/2020 0:00,7/7/2017 0:00,335
962.5,21,18.82353,35.294117,87,-1.5625,2.34375,37,13.593,0,516.5,2,2/3/2020 0:00,7/7/2017 0:00,335
962.5,21,18.82353,25.09804,87,-1.5625,2.34375,23,13.593,0,516.5,2,3/3/2020 0:00,7/7/2017 0:00,345
962.5,19,16.078432,25.09804,87,-1.5625,2.34375,23,13.593,0,516.5,2,4/3/2020 0:00,7/7/2017 0:00,345
962.5,19,16.078432,25.09804,87,-1.5625,2.34375,23,13.632,0,515.200012,2,5/3/2020 0:00,7/7/2017 0:00,345
962.5,19,16.078432,25.09804,87,-1.5625,2.34375,23,13.632,0,515.200012,2,6/3/2020 0:00,7/7/2017 0:00,345
843.75,17,16.078432,23.921568,87,-1.5625,3.125,25,13.632,0,515.200012,2,7/3/2020 0:00,7/7/2017 0:00,350
843.75,17,16.078432,23.921568,87,-1.5625,3.125,25,13.632,0,515.200012,2,8/3/2020 0:00,7/7/2017 0:00,350
843.75,17,16.078432,23.921568,87,-1.5625,3.125,25,13.671,0,513.700012,2,9/3/2020 0:00,7/7/2017 0:00,350
843.75,17,16.078432,23.921568,87,-1.5625,3.125,25,13.671,0,513.700012,2,10/3/2020 0:00,7/7/2017 0:00,350
837.5,13,16.078432,24.313726,87,-1.5625,3.90625,25,13.671,0,513.700012,2,11/3/2020 0:00,7/7/2017 0:00,350
837.5,13,16.078432,24.313726,87,-1.5625,3.90625,25,13.671,0,513.700012,2,12/3/2020 0:00,7/7/2017 0:00,350
837.5,13,16.078432,24.313726,87,-1.5625,3.90625,25,13.613,0,512,2,13/3/2020 0:00,7/7/2017 0:00,350
837.5,13,16.078432,50.980392,87,-2.34375,4.6875,25,13.613,0,512,2,14/3/2020 0:00,7/7/2017 0:00,335
996,12,19.607843,50.980392,87,-2.34375,4.6875,51,13.613,0,512,2,15/3/2020 0:00,7/7/2017 0:00,330
996,12,19.607843,50.980392,87,-2.34375,4.6875,51,13.671,0,511.400024,2,16/3/2020 0:00,7/7/2017 0:00,330
996,12,19.607843,50.980392,87,-2.34375,4.6875,51,13.671,0,511.400024,2,17/3/2020 0:00,7/7/2017 0:00,330
1271,16,20.392157,44.313725,87,-1.5625,0.78125,43,13.671,0,511.400024,2,18/3/2020 0:00,7/7/2017 0:00,330
1271,16,20.392157,44.313725,87,-1.5625,0.78125,43,13.671,0,511.400024,2,19/3/2020 0:00,7/7/2017 0:00,330
1271,16,20.392157,44.313725,87,-1.5625,0.78125,43,13.71,0,510.700012,2,20/3/2020 0:00,7/7/2017 0:00,330
1271,16,20.392157,44.313725,87,-1.5625,0.78125,43,13.71,0,510.700012,2,21/3/2020 0:00,7/7/2017 0:00,330
1475.75,19,16.862745,27.450981,87,0.78125,6.25,23,13.71,0,510.700012,2,22/3/2020 0:00,7/7/2017 0:00,335
1475.75,19,16.862745,27.450981,87,0.78125,6.25,23,13.71,0,510.700012,2,23/3/2020 0:00,7/7/2017 0:00,335
1475.75,19,16.862745,27.450981,87,0.78125,6.25,23,13.71,0,510.299988,2,24/3/2020 0:00,7/7/2017 0:00,335
1475.75,19,16.862745,18.431372,87,-1.5625,0,23,13.71,0,510.299988,2,25/3/2020 0:00,7/7/2017 0:00,340
1310.75,19,16.862745,18.431372,87,-1.5625,0,21,13.71,0,510.299988,2,26/3/2020 0:00,7/7/2017 0:00,340
1310.75,19,16.862745,18.431372,87,-1.5625,0,21,13.593,0,509.5,2,27/3/2020 0:00,7/7/2017 0:00,340
1310.75,19,16.862745,18.431372,87,-1.5625,0,21,13.593,0,509.5,2,28/3/2020 0:00,7/7/2017 0:00,340
1069.5,18,18.82353,30.588236,87,-1.5625,5.46875,31,13.593,0,509.5,2,29/3/2020 0:00,7/7/2017 0:00,330
1069.5,18,18.82353,30.588236,87,-1.5625,5.46875,31,13.593,0,509.5,2,30/3/2020 0:00,7/7/2017 0:00,330
1069.5,18,18.82353,30.588236,87,-1.5625,5.46875,31,13.613,0,509.099976,2,31/3/2020 0:00,7/7/2017 0:00,330
1069.5,18,18.82353,30.588236,87,-1.5625,5.46875,31,13.613,0,509.099976,2,1/4/2020 0:00,7/7/2017 0:00,330
1031.25,15,18.82353,32.549019,87,-1.5625,4.6875,34,13.613,0,509.099976,2,2/4/2020 0:00,7/7/2017 0:00,335
1031.25,15,18.82353,32.549019,87,-1.5625,4.6875,34,13.613,0,509.099976,2,3/4/2020 0:00,7/7/2017 0:00,335
1031.25,15,18.82353,32.549019,87,-1.5625,4.6875,34,13.457,0,508.200012,2,4/4/2020 0:00,7/7/2017 0:00,335
1031.25,15,18.82353,33.333332,86,-1.5625,1.5625,34,13.457,0,508.200012,2,5/4/2020 0:00,7/7/2017 0:00,335
1008.5,13,18.82353,33.333332,86,-1.5625,1.5625,35,13.457,0,508.200012,2,6/4/2020 0:00,7/7/2017 0:00,335
1008.5,13,18.82353,33.333332,86,-1.5625,1.5625,35,13.593,0,507.400024,2,7/4/2020 0:00,7/7/2017 0:00,335
1008.5,13,18.82353,33.333332,86,-1.5625,1.5625,35,13.593,0,507.400024,2,8/4/2020 0:00,7/7/2017 0:00,335
985,10,18.82353,33.725491,86,-1.5625,0.78125,35,13.593,0,507.400024,2,9/4/2020 0:00,7/7/2017 0:00,335
985,10,18.82353,33.725491,86,-1.5625,0.78125,35,13.593,0,507.400024,2,10/4/2020 0:00,7/7/2017 0:00,335
985,10,18.82353,33.725491,86,-1.5625,0.78125,35,13.613,0,506.5,2,11/4/2020 0:00,7/7/2017 0:00,335
985,10,18.82353,33.725491,86,-1.5625,0.78125,35,13.613,0,506.5,2,12/4/2020 0:00,7/7/2017 0:00,335
982.75,5,18.82353,34.117645,87,-1.5625,-2.34375,36,13.613,0,506.5,2,13/4/2020 0:00,7/7/2017 0:00,335
982.75,5,18.82353,34.117645,87,-1.5625,-2.34375,36,13.613,0,506.5,2,14/4/2020 0:00,7/7/2017 0:00,335
982.75,5,18.82353,34.117645,87,-1.5625,-2.34375,36,13.554,0,506.099976,2,15/4/2020 0:00,7/7/2017 0:00,335
982.75,5,18.82353,45.490196,87,-1.5625,0.78125,36,13.554,0,506.099976,2,16/4/2020 0:00,7/7/2017 0:00,335
829.5,4,18.431372,45.490196,87,-1.5625,0.78125,47,13.554,0,506.099976,2,17/4/2020 0:00,7/7/2017 0:00,340
829.5,4,18.431372,45.490196,87,-1.5625,0.78125,47,13.593,0,505.400024,2,18/4/2020 0:00,7/7/2017 0:00,340
829.5,4,18.431372,45.490196,87,-1.5625,0.78125,47,13.593,0,505.400024,2,19/4/2020 0:00,7/7/2017 0:00,340
857.75,8,16.078432,28.235294,87,-1.5625,1.5625,27,13.593,0,505.400024,2,20/4/2020 0:00,7/7/2017 0:00,350
857.75,8,16.078432,28.235294,87,-1.5625,1.5625,27,13.593,0,505.400024,2,21/4/2020 0:00,7/7/2017 0:00,350
857.75,8,16.078432,28.235294,87,-1.5625,1.5625,27,13.632,0,504.599976,2,22/4/2020 0:00,7/7/2017 0:00,350
857.75,8,16.078432,28.235294,87,-1.5625,1.5625,27,13.632,0,504.599976,2,23/4/2020 0:00,7/7/2017 0:00,350
826.5,5,16.078432,24.705883,87,-1.5625,5.46875,27,13.632,0,504.599976,2,24/4/2020 0:00,7/7/2017 0:00,345
826.5,5,16.078432,24.705883,87,-1.5625,5.46875,27,13.632,0,504.599976,2,25/4/2020 0:00,7/7/2017 0:00,345
826.5,5,16.078432,24.705883,87,-1.5625,5.46875,27,13.632,0,503.5,2,26/4/2020 0:00,7/7/2017 0:00,345
826.5,5,16.078432,24.705883,87,-1.5625,3.90625,27,13.632,0,503.5,2,27/4/2020 0:00,7/7/2017 0:00,350
806.25,3,16.078432,24.705883,87,-1.5625,3.90625,27,13.632,0,503.5,2,28/4/2020 0:00,7/7/2017 0:00,350
806.25,3,16.078432,24.705883,87,-1.5625,3.90625,27,13.632,0,502.900024,2,29/4/2020 0:00,7/7/2017 0:00,350
806.25,3,16.078432,24.705883,87,-1.5625,3.90625,27,13.652,0,502.900024,2,30/4/2020 0:00,7/7/2017 0:00,350
790.5,0,16.078432,24.705883,87,-1.5625,2.34375,26,13.652,0,502.900024,2,1/5/2020 0:00,7/7/2017 0:00,350
790.5,0,16.078432,24.705883,87,-1.5625,2.34375,26,13.652,0,502.900024,2,2/5/2020 0:00,7/7/2017 0:00,350
790.5,0,16.078432,24.705883,87,-1.5625,2.34375,26,13.632,0,501.599976,2,3/5/2020 0:00,7/7/2017 0:00,350
790.5,0,16.078432,24.705883,87,-1.5625,2.34375,26,13.632,0,501.599976,2,4/5/2020 0:00,7/7/2017 0:00,350
569.5,0,16.078432,38.823528,87,-1.5625,-5.46875,37,13.632,0,501.599976,2,5/5/2020 0:00,7/7/2017 0:00,330
569.5,0,16.078432,38.823528,87,-1.5625,-5.46875,37,13.632,0,501.599976,2,6/5/2020 0:00,7/7/2017 0:00,330
569.5,0,16.078432,38.823528,87,-1.5625,-5.46875,37,13.457,0,500.200012,2,7/5/2020 0:00,7/7/2017 0:00,330
569.5,0,16.078432,35.686275,87,-1.5625,-2.34375,37,13.457,0,500.200012,2,8/5/2020 0:00,7/7/2017 0:00,335
536.5,0,16.078432,35.686275,87,-1.5625,-2.34375,37,13.457,0,500.200012,2,9/5/2020 0:00,7/7/2017 0:00,335
536.5,0,16.078432,35.686275,87,-1.5625,-2.34375,37,13.457,0,498.700012,2,10/5/2020 0:00,7/7/2017 0:00,335
536.5,0,16.078432,35.686275,87,-1.5625,-2.34375,37,13.71,0,498.700012,2,11/5/2020 0:00,7/7/2017 0:00,335
725.75,3,16.078432,29.411764,88,-1.5625,0.78125,30,13.71,0,498.700012,2,12/5/2020 0:00,7/7/2017 0:00,350
725.75,3,18.82353,29.411764,88,-1.5625,0.78125,30,13.71,0,498.700012,2,13/5/2020 0:00,7/7/2017 0:00,350
725.75,3,18.82353,29.411764,88,-1.5625,0.78125,30,13.417,0,497.900024,2,14/5/2020 0:00,7/7/2017 0:00,350
725.75,3,18.82353,29.411764,88,-1.5625,0.78125,30,13.417,0,497.900024,2,15/5/2020 0:00,7/7/2017 0:00,350
799,3,18.431372,40.392159,88,-1.5625,1.5625,43,13.417,0,497.900024,2,16/5/2020 0:00,7/7/2017 0:00,340
799,3,18.431372,40.392159,88,-1.5625,1.5625,43,13.417,0,497.900024,2,17/5/2020 0:00,7/7/2017 0:00,340
799,3,18.431372,40.392159,88,-1.5625,1.5625,43,13.554,0,496.599976,2,18/5/2020 0:00,7/7/2017 0:00,340
799,3,18.431372,27.058823,88,-1.5625,0.78125,43,13.554,0,496.599976,2,19/5/2020 0:00,7/7/2017 0:00,350
775.75,3,16.470589,27.058823,88,-1.5625,0.78125,27,13.554,0,496.599976,2,20/5/2020 0:00,7/7/2017 0:00,350
775.75,3,16.470589,27.058823,88,-1.5625,0.78125,27,13.554,0,495.299988,2,21/5/2020 0:00,7/7/2017 0:00,350
775.75,3,16.470589,27.058823,88,-1.5625,0.78125,27,13.652,0,495.299988,2,22/5/2020 0:00,7/7/2017 0:00,350
800,0,16.470589,25.882353,88,-1.5625,4.6875,28,13.652,0,495.299988,2,23/5/2020 0:00,7/7/2017 0:00,350
800,0,16.470589,25.882353,88,-1.5625,4.6875,28,13.652,0,495.299988,2,24/5/2020 0:00,7/7/2017 0:00,350
800,0,16.470589,25.882353,88,-1.5625,4.6875,28,13.437,0,493.900024,2,25/5/2020 0:00,7/7/2017 0:00,350
800,0,16.470589,25.882353,88,-1.5625,4.6875,28,13.437,0,493.900024,2,26/5/2020 0:00,7/7/2017 0:00,350
485.75,0,19.215687,34.509804,88,-1.5625,-3.90625,47,13.437,0,493.900024,2,27/5/2020 0:00,7/7/2017 0:00,335
485.75,0,19.215687,34.509804,88,-1.5625,-3.90625,47,13.437,0,493.900024,2,28/5/2020 0:00,7/7/2017 0:00,335
485.75,0,19.215687,34.509804,88,-1.5625,-3.90625,47,13.593,0,493.200012,2,29/5/2020 0:00,7/7/2017 0:00,335
485.75,0,19.215687,36.862743,88,-1.5625,-3.90625,47,13.593,0,493.200012,2,30/5/2020 0:00,7/7/2017 0:00,335
673.25,0,16.470589,36.862743,88,-1.5625,0,37,13.593,0,493.200012,2,31/5/2020 0:00,7/7/2017 0:00,340
